"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M6" "oscillapeptinG" "476" "M3" "oscillapeptinG" "476" 79.592 49 10 0 1 49 2 50 1.22e-26 80.9
"M6" "oscillapeptinG" "501" "M3" "oscillapeptinG" "501" 83.673 49 8 0 1 49 2 50 1.5e-27 83.2
"M6" "oscillapeptinG" "526" "M3" "oscillapeptinG" "526" 89.796 49 5 0 1 49 2 50 3.76e-30 89.7
"M6" "oscillapeptinG" "551" "M3" "oscillapeptinG" "551" 93.878 49 3 0 1 49 2 50 1.04e-32 96.3
"M6" "oscillapeptinG" "576" "M3" "oscillapeptinG" "576" 91.837 49 4 0 1 49 2 50 1.01e-32 96.3
"M6" "oscillapeptinG" "601" "M3" "oscillapeptinG" "601" 93.75 48 3 0 2 49 3 50 7.09e-33 96.7
"M6" "oscillapeptinG" "626" "M3" "oscillapeptinG" "626" 93.878 49 3 0 1 49 2 50 1.62e-33 98.2
"M6" "oscillapeptinG" "651" "M3" "oscillapeptinG" "651" 93.878 49 3 0 1 49 2 50 1.07e-33 98.6
"M6" "oscillapeptinG" "676" "M3" "oscillapeptinG" "676" 82.609 46 8 0 1 46 2 47 7.46e-27 81.3
"M6" "oscillapeptinG" "701" "M3" "oscillapeptinG" "701" 57.143 49 4 1 1 32 2 50 6.15e-14 48.9
"M6" "oscillapeptinG" "726" "M3" "oscillapeptinG" "726" 96.875 32 1 0 1 32 19 50 1.01e-22 70.9
"M6" "oscillapeptinG" "751" "M3" "oscillapeptinG" "751" 96.875 32 1 0 1 32 19 50 1.21e-19 63.2
"M6" "oscillapeptinG" "776" "M3" "oscillapeptinG" "776" 96.875 32 1 0 1 32 19 50 5.97e-20 63.9
"M6" "oscillapeptinG" "801" "M3" "oscillapeptinG" "801" 93.548 31 2 0 1 31 19 49 2.9e-19 62.4
"M6" "oscillapeptinG" "826" "M3" "oscillapeptinG" "826" 53.846 26 7 1 1 26 19 39 0.002 22.3
"M6" "oscillapeptinG" "851" "M3" "oscillapeptinG" "851" 88.462 26 3 0 1 26 25 50 7.08e-15 51.2
"M6" "oscillapeptinG" "876" "M3" "oscillapeptinG" "876" 48 25 13 0 1 25 25 49 3.4e-06 29.3
"M6" "oscillapeptinG" "901" "M3" "oscillapeptinG" "901" 75 24 6 0 3 26 27 50 1.68e-11 42.7
"M6" "oscillapeptinG" "926" "M3" "oscillapeptinG" "926" 96.154 26 1 0 1 26 25 50 1.17e-15 53.1
"M6" "oscillapeptinG" "951" "M3" "oscillapeptinG" "951" 83.333 18 3 0 1 18 25 42 7.17e-08 33.5
"M6" "oscillapeptinG" "951" "M3" "oscillapeptinG" "951" 38.462 13 8 0 3 15 14 26 4.1 13.9
"M6" "oscillapeptinG" "976" "M3" "oscillapeptinG" "976" 62.5 24 9 0 1 24 27 50 3.16e-09 37
"M6" "oscillapeptinG" "1001" "M3" "oscillapeptinG" "1001" 66.667 24 8 0 1 24 27 50 8.13e-11 40.8
"M6" "oscillapeptinG" "1026" "M3" "oscillapeptinG" "1026" 50 22 11 0 2 23 28 49 0.000158 24.6
