"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M2" "oscillaginin" "426" "M2" "microginin" "426" 75.51 49 12 0 2 50 1 49 3.08e-25 77.8
"M2" "oscillaginin" "451" "M2" "microginin" "451" 67.347 49 16 0 2 50 1 49 8.9e-24 73.9
"M2" "oscillaginin" "476" "M2" "microginin" "476" 65.306 49 17 0 2 50 1 49 3.44e-23 72.4
"M2" "oscillaginin" "501" "M2" "microginin" "501" 59.184 49 20 0 2 50 1 49 7.34e-20 64.3
"M2" "oscillaginin" "526" "M2" "microginin" "526" 53.191 47 22 0 2 48 1 47 4.4e-16 54.7
"M2" "oscillaginin" "551" "M2" "microginin" "551" 38.776 49 30 0 2 50 1 49 9.88e-12 43.5
"M2" "oscillaginin" "576" "M2" "microginin" "576" 53.061 49 23 0 2 50 1 49 2.46e-19 62.8
"M2" "oscillaginin" "601" "M2" "microginin" "601" 63.333 30 11 0 2 31 1 30 1.16e-11 43.5
"M2" "oscillaginin" "626" "M2" "microginin" "626" 50 30 15 0 21 50 21 50 2.95e-06 29.6
"M2" "oscillaginin" "651" "M2" "microginin" "651" 40.909 44 25 1 1 43 1 44 1.97e-06 30
"M2" "oscillaginin" "676" "M2" "microginin" "676" 33.333 42 28 0 7 48 8 49 0.000485 24.3
"M2" "oscillaginin" "701" "M2" "microginin" "701" 52.632 38 13 3 13 50 14 46 2.07e-07 32.7
"M2" "oscillaginin" "726" "M2" "microginin" "726" 70.588 17 4 1 11 27 8 23 2.95e-05 27.3
"M2" "oscillaginin" "751" "M2" "microginin" "751" 67.857 28 9 0 23 50 19 46 5.34e-13 47
"M2" "oscillaginin" "751" "M2" "microginin" "751" 30.769 13 9 0 14 26 31 43 2 15
"M2" "oscillaginin" "776" "M2" "microginin" "776" 76.087 46 11 0 5 50 1 46 3.17e-24 75.1
"M2" "oscillaginin" "801" "M2" "microginin" "801" 72 50 10 1 5 50 1 50 4.09e-21 67.4
"M2" "oscillaginin" "826" "M2" "microginin" "826" 76 50 12 0 1 50 1 50 2.09e-26 80.5
"M2" "oscillaginin" "851" "M2" "microginin" "851" 80 50 10 0 1 50 1 50 1.22e-28 86.3
"M2" "oscillaginin" "876" "M2" "microginin" "876" 88 50 6 0 1 50 1 50 7.25e-30 89.4
"M2" "oscillaginin" "901" "M2" "microginin" "901" 100 50 0 0 1 50 1 50 3.93e-34 100
"M2" "oscillaginin" "926" "M2" "microginin" "926" 98 50 1 0 1 50 1 50 2.46e-35 103
"M2" "oscillaginin" "951" "M2" "microginin" "951" 98 50 1 0 1 50 1 50 1.22e-35 103
"M2" "oscillaginin" "976" "M2" "microginin" "976" 98 50 1 0 1 50 1 50 3.24e-35 102
"M2" "oscillaginin" "1001" "M2" "microginin" "1001" 88 50 6 0 1 50 1 50 1.8e-30 90.9
"M2" "oscillaginin" "1026" "M2" "microginin" "1026" 87.755 49 6 0 2 50 2 50 4.42e-30 89.7
"M2" "oscillaginin" "1051" "M2" "microginin" "1051" 94 50 3 0 1 50 1 50 3.29e-32 95.1
"M2" "oscillaginin" "1076" "M2" "microginin" "1076" 98 50 1 0 1 50 1 50 4.2e-34 100
"M2" "oscillaginin" "1101" "M2" "microginin" "1101" 96 50 2 0 1 50 1 50 1.33e-33 99
"M2" "oscillaginin" "1126" "M2" "microginin" "1126" 88 50 6 0 1 50 1 50 9.1e-33 96.7
"M2" "oscillaginin" "1151" "M2" "microginin" "1151" 74 50 13 0 1 50 1 50 4.32e-26 79.7
"M2" "oscillaginin" "1176" "M2" "microginin" "1176" 70 50 15 0 1 50 1 50 3.77e-22 70.1
"M2" "oscillaginin" "1201" "M2" "microginin" "1201" 84 50 8 0 1 50 1 50 3.65e-29 87.4
"M2" "oscillaginin" "1226" "M2" "microginin" "1226" 90 50 5 0 1 50 1 50 1.06e-30 91.7
"M2" "oscillaginin" "1251" "M2" "microginin" "1251" 94 50 3 0 1 50 1 50 3e-33 97.8
"M2" "oscillaginin" "1276" "M2" "microginin" "1276" 84 50 5 2 1 50 1 47 7.51e-25 76.6
"M2" "oscillaginin" "1301" "M2" "microginin" "1301" 74 50 10 2 1 50 1 47 2.18e-22 70.5
"M2" "oscillaginin" "1326" "M2" "microginin" "1326" 91.489 47 4 0 4 50 1 47 6.68e-31 92
"M2" "oscillaginin" "1351" "M2" "microginin" "1351" 93.617 47 3 0 4 50 1 47 1.8e-30 90.9
"M2" "oscillaginin" "1376" "M2" "microginin" "1376" 93.617 47 3 0 4 50 1 47 6.99e-31 92
"M2" "oscillaginin" "1401" "M2" "microginin" "1401" 97.872 47 1 0 4 50 1 47 5.4e-32 94.7
"M2" "oscillaginin" "1426" "M2" "microginin" "1426" 97.872 47 1 0 4 50 1 47 1.26e-31 94
"M2" "oscillaginin" "1451" "M2" "microginin" "1451" 95.745 47 2 0 4 50 1 47 8.69e-31 91.7
"M2" "oscillaginin" "1476" "M2" "microginin" "1476" 95.652 23 1 0 4 26 1 23 3.15e-13 45.8
